Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2009,Southern,Property damage only,No,Yes,Yes,2,0,0,0,0,0
2009,Southern,Property damage only,Yes,No,No,1,0,0,0,0,0
2009,Southern,Property damage only,Yes,Yes,No,1,0,0,0,0,0
2009,Unknown,Property damage only,No,No,No,6,0,0,0,0,0
2009,Unknown,Property damage only,No,Yes,No,1,0,0,0,0,0
2010,Brisbane,Fatal,No,No,No,17,17,7,1,2,27
2010,Brisbane,Fatal,No,Yes,No,4,5,0,1,0,6
2010,Brisbane,Fatal,Yes,No,No,8,8,0,1,1,10
2010,Brisbane,Fatal,Yes,No,Yes,1,2,0,1,0,3
2010,Brisbane,Fatal,Yes,Yes,No,1,1,0,0,0,1
2010,Brisbane,Hospitalisation,No,No,No,1166,0,1393,196,115,1704
2010,Brisbane,Hospitalisation,No,No,Yes,29,0,35,6,3,44
2010,Brisbane,Hospitalisation,No,Yes,No,106,0,122,16,8,146
2010,Brisbane,Hospitalisation,Yes,No,No,232,0,236,5,9,250
2010,Brisbane,Hospitalisation,Yes,No,Yes,4,0,5,1,0,6
2010,Brisbane,Hospitalisation,Yes,Yes,No,5,0,5,2,1,8
2010,Brisbane,Medical treatment,No,No,No,1523,0,0,1798,149,1947
2010,Brisbane,Medical treatment,No,No,Yes,63,0,0,81,6,87
2010,Brisbane,Medical treatment,No,Yes,No,128,0,0,147,16,163
2010,Brisbane,Medical treatment,No,Yes,Yes,2,0,0,3,1,4
2010,Brisbane,Medical treatment,Yes,No,No,152,0,0,161,6,167
2010,Brisbane,Medical treatment,Yes,No,Yes,4,0,0,4,0,4
2010,Brisbane,Medical treatment,Yes,Yes,No,3,0,0,3,1,4
2010,Brisbane,Minor injury,No,No,No,682,0,0,0,824,824
2010,Brisbane,Minor injury,No,No,Yes,20,0,0,0,20,20
2010,Brisbane,Minor injury,No,Yes,No,64,0,0,0,76,76
2010,Brisbane,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2010,Brisbane,Minor injury,Yes,No,No,62,0,0,0,63,63
2010,Brisbane,Minor injury,Yes,Yes,No,2,0,0,0,2,2
2010,Brisbane,Property damage only,No,No,No,1910,0,0,0,0,0
2010,Brisbane,Property damage only,No,No,Yes,48,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,No,192,0,0,0,0,0
2010,Brisbane,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2010,Brisbane,Property damage only,Yes,No,No,17,0,0,0,0,0
2010,Central,Fatal,No,No,No,27,27,16,3,2,48
2010,Central,Fatal,No,Yes,No,8,9,9,2,0,20
2010,Central,Fatal,Yes,No,No,5,5,1,0,0,6
2010,Central,Fatal,Yes,Yes,No,1,1,0,1,0,2
2010,Central,Hospitalisation,No,No,No,376,0,469,47,42,558
2010,Central,Hospitalisation,No,No,Yes,4,0,4,8,0,12
2010,Central,Hospitalisation,No,Yes,No,46,0,64,12,4,80
2010,Central,Hospitalisation,No,Yes,Yes,1,0,22,0,0,22
2010,Central,Hospitalisation,Yes,No,No,65,0,69,2,4,75
2010,Central,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2010,Central,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2010,Central,Medical treatment,No,No,No,336,0,0,408,34,442
2010,Central,Medical treatment,No,No,Yes,10,0,0,11,2,13
2010,Central,Medical treatment,No,Yes,No,41,0,0,47,5,52
2010,Central,Medical treatment,No,Yes,Yes,2,0,0,2,0,2
2010,Central,Medical treatment,Yes,No,No,40,0,0,42,0,42
2010,Central,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2010,Central,Minor injury,No,No,No,150,0,0,0,176,176
2010,Central,Minor injury,No,No,Yes,1,0,0,0,1,1
2010,Central,Minor injury,No,Yes,No,13,0,0,0,16,16
2010,Central,Minor injury,Yes,No,No,22,0,0,0,23,23
2010,Central,Property damage only,No,No,No,972,0,0,0,0,0
2010,Central,Property damage only,No,No,Yes,15,0,0,0,0,0
2010,Central,Property damage only,No,Yes,No,96,0,0,0,0,0
2010,Central,Property damage only,Yes,No,No,2,0,0,0,0,0
2010,Far Northern,Fatal,No,No,No,17,19,10,3,0,32
2010,Far Northern,Fatal,No,Yes,No,5,5,2,0,0,7
2010,Far Northern,Fatal,Yes,No,No,4,4,0,0,0,4
2010,Far Northern,Hospitalisation,No,No,No,283,0,340,31,19,390
2010,Far Northern,Hospitalisation,No,No,Yes,11,0,12,3,1,16
2010,Far Northern,Hospitalisation,No,Yes,No,25,0,29,4,2,35
2010,Far Northern,Hospitalisation,Yes,No,No,62,0,67,1,2,70
2010,Far Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,1,2
2010,Far Northern,Medical treatment,No,No,No,255,0,0,311,25,336
2010,Far Northern,Medical treatment,No,No,Yes,8,0,0,8,0,8
2010,Far Northern,Medical treatment,No,Yes,No,11,0,0,13,1,14
2010,Far Northern,Medical treatment,Yes,No,No,23,0,0,25,0,25
2010,Far Northern,Minor injury,No,No,No,130,0,0,0,151,151
2010,Far Northern,Minor injury,No,No,Yes,4,0,0,0,4,4
2010,Far Northern,Minor injury,No,Yes,No,8,0,0,0,8,8
2010,Far Northern,Minor injury,Yes,No,No,11,0,0,0,12,12
2010,Far Northern,Property damage only,No,No,No,567,0,0,0,0,0
2010,Far Northern,Property damage only,No,No,Yes,12,0,0,0,0,0
2010,Far Northern,Property damage only,No,Yes,No,29,0,0,0,0,0
2010,Far Northern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2010,Far Northern,Property damage only,Yes,No,No,6,0,0,0,0,0
2010,North Coast,Fatal,No,No,No,35,39,23,12,3,77
2010,North Coast,Fatal,No,Yes,No,4,4,0,3,1,8
2010,North Coast,Fatal,Yes,No,No,13,13,3,0,0,16
2010,North Coast,Fatal,Yes,Yes,No,1,1,0,0,0,1
2010,North Coast,Hospitalisation,No,No,No,778,0,979,137,80,1196
2010,North Coast,Hospitalisation,No,No,Yes,12,0,21,10,1,32
2010,North Coast,Hospitalisation,No,Yes,No,59,0,69,8,2,79
2010,North Coast,Hospitalisation,Yes,No,No,139,0,148,6,2,156
2010,North Coast,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2010,North Coast,Medical treatment,No,No,No,817,0,0,986,76,1062
2010,North Coast,Medical treatment,No,No,Yes,16,0,0,17,0,17
2010,North Coast,Medical treatment,No,Yes,No,39,0,0,47,3,50
2010,North Coast,Medical treatment,Yes,No,No,53,0,0,56,2,58
2010,North Coast,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2010,North Coast,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2010,North Coast,Minor injury,No,No,No,397,0,0,0,463,463
2010,North Coast,Minor injury,No,No,Yes,8,0,0,0,10,10
2010,North Coast,Minor injury,No,Yes,No,24,0,0,0,28,28
2010,North Coast,Minor injury,Yes,No,No,24,0,0,0,24,24
2010,North Coast,Property damage only,No,No,No,1747,0,0,0,0,0
2010,North Coast,Property damage only,No,No,Yes,24,0,0,0,0,0
2010,North Coast,Property damage only,No,Yes,No,121,0,0,0,0,0
2010,North Coast,Property damage only,No,Yes,Yes,3,0,0,0,0,0
2010,North Coast,Property damage only,Yes,No,No,9,0,0,0,0,0
2010,Northern,Fatal,No,No,No,7,7,6,3,0,16
2010,Northern,Fatal,No,Yes,No,3,3,3,0,0,6
2010,Northern,Fatal,Yes,No,No,1,1,0,0,0,1
2010,Northern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2010,Northern,Hospitalisation,No,No,No,268,0,339,48,13,400
2010,Northern,Hospitalisation,No,No,Yes,8,0,10,1,0,11
2010,Northern,Hospitalisation,No,Yes,No,14,0,15,1,0,16
2010,Northern,Hospitalisation,Yes,No,No,63,0,67,3,3,73
2010,Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2010,Northern,Medical treatment,No,No,No,240,0,0,295,19,314
2010,Northern,Medical treatment,No,No,Yes,1,0,0,1,0,1
2010,Northern,Medical treatment,No,Yes,No,22,0,0,26,1,27
2010,Northern,Medical treatment,Yes,No,No,35,0,0,38,0,38
2010,Northern,Minor injury,No,No,No,77,0,0,0,87,87
2010,Northern,Minor injury,No,No,Yes,3,0,0,0,3,3
2010,Northern,Minor injury,No,Yes,No,7,0,0,0,9,9
2010,Northern,Minor injury,Yes,No,No,15,0,0,0,15,15
2010,Northern,Property damage only,No,No,No,599,0,0,0,0,0
2010,Northern,Property damage only,No,No,Yes,7,0,0,0,0,0
2010,Northern,Property damage only,No,Yes,No,47,0,0,0,0,0
2010,Northern,Property damage only,Yes,No,No,10,0,0,0,0,0
2010,South Eastern,Fatal,No,No,No,16,16,16,1,1,34
2010,South Eastern,Fatal,No,Yes,No,2,2,0,0,0,2
2010,South Eastern,Fatal,Yes,No,No,3,3,2,2,0,7
2010,South Eastern,Fatal,Yes,Yes,No,2,2,0,2,0,4
2010,South Eastern,Hospitalisation,No,No,No,684,0,856,144,90,1090
2010,South Eastern,Hospitalisation,No,No,Yes,13,0,16,1,6,23
2010,South Eastern,Hospitalisation,No,Yes,No,49,0,54,10,9,73
2010,South Eastern,Hospitalisation,No,Yes,Yes,1,0,1,1,0,2
2010,South Eastern,Hospitalisation,Yes,No,No,117,0,123,1,5,129
2010,South Eastern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2010,South Eastern,Medical treatment,No,No,No,886,0,0,1073,92,1165
2010,South Eastern,Medical treatment,No,No,Yes,13,0,0,23,2,25
2010,South Eastern,Medical treatment,No,Yes,No,47,0,0,55,8,63
2010,South Eastern,Medical treatment,No,Yes,Yes,1,0,0,1,2,3
2010,South Eastern,Medical treatment,Yes,No,No,60,0,0,63,2,65
2010,South Eastern,Medical treatment,Yes,Yes,No,3,0,0,3,0,3
2010,South Eastern,Minor injury,No,No,No,373,0,0,0,445,445
2010,South Eastern,Minor injury,No,No,Yes,11,0,0,0,11,11
2010,South Eastern,Minor injury,No,Yes,No,18,0,0,0,19,19
2010,South Eastern,Minor injury,Yes,No,No,27,0,0,0,29,29
2010,South Eastern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2010,South Eastern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2010,South Eastern,Property damage only,No,No,No,1170,0,0,0,0,0
2010,South Eastern,Property damage only,No,No,Yes,26,0,0,0,0,0
2010,South Eastern,Property damage only,No,Yes,No,70,0,0,0,0,0
2010,South Eastern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2010,South Eastern,Property damage only,Yes,No,No,11,0,0,0,0,0
2010,Southern,Fatal,No,No,No,31,32,26,4,0,62
2010,Southern,Fatal,No,No,Yes,1,1,2,5,0,8
2010,Southern,Fatal,No,Yes,No,8,11,6,7,1,25
2010,Southern,Fatal,No,Yes,Yes,1,1,0,0,0,1
2010,Southern,Fatal,Yes,No,No,8,8,1,1,0,10
2010,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2010,Southern,Hospitalisation,No,No,No,478,0,625,89,54,768
2010,Southern,Hospitalisation,No,No,Yes,2,0,3,0,0,3
2010,Southern,Hospitalisation,No,Yes,No,50,0,61,6,3,70
2010,Southern,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2010,Southern,Hospitalisation,Yes,No,No,92,0,96,7,6,109
2010,Southern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2010,Southern,Medical treatment,No,No,No,460,0,0,576,53,629
2010,Southern,Medical treatment,No,No,Yes,6,0,0,8,0,8
2010,Southern,Medical treatment,No,Yes,No,52,0,0,57,5,62
2010,Southern,Medical treatment,No,Yes,Yes,1,0,0,1,1,2
2010,Southern,Medical treatment,Yes,No,No,39,0,0,40,2,42
2010,Southern,Minor injury,No,No,No,255,0,0,0,302,302
2010,Southern,Minor injury,No,No,Yes,4,0,0,0,4,4
2010,Southern,Minor injury,No,Yes,No,33,0,0,0,36,36
2010,Southern,Minor injury,Yes,No,No,18,0,0,0,19,19
2010,Southern,Property damage only,No,No,No,1270,0,0,0,0,0
2010,Southern,Property damage only,No,No,Yes,11,0,0,0,0,0
2010,Southern,Property damage only,No,Yes,No,151,0,0,0,0,0
2010,Southern,Property damage only,No,Yes,Yes,1,0,0,0,0,0
2010,Southern,Property damage only,Yes,No,No,5,0,0,0,0,0
2010,Unknown,Property damage only,No,No,No,31,0,0,0,0,0
2010,Unknown,Property damage only,No,Yes,No,2,0,0,0,0,0
2010,Unknown,Property damage only,Yes,No,No,3,0,0,0,0,0
2011,Brisbane,Fatal,No,No,No,15,17,13,2,3,35
2011,Brisbane,Fatal,No,No,Yes,2,2,0,0,0,2
2011,Brisbane,Fatal,No,Yes,No,4,4,2,0,0,6
2011,Brisbane,Fatal,Yes,No,No,7,7,0,1,0,8
2011,Brisbane,Hospitalisation,No,No,No,1040,0,1241,152,101,1494
2011,Brisbane,Hospitalisation,No,No,Yes,33,0,36,6,5,47
2011,Brisbane,Hospitalisation,No,Yes,No,81,0,90,16,6,112
2011,Brisbane,Hospitalisation,No,Yes,Yes,1,0,1,2,13,16
2011,Brisbane,Hospitalisation,Yes,No,No,233,0,246,5,7,258
2011,Brisbane,Hospitalisation,Yes,Yes,No,5,0,5,1,0,6
2011,Brisbane,Medical treatment,No,No,No,1457,0,0,1726,144,1870
2011,Brisbane,Medical treatment,No,No,Yes,50,0,0,59,6,65
2011,Brisbane,Medical treatment,No,Yes,No,120,0,0,144,13,157
2011,Brisbane,Medical treatment,No,Yes,Yes,3,0,0,6,0,6
2011,Brisbane,Medical treatment,Yes,No,No,143,0,0,148,7,155
2011,Brisbane,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2011,Brisbane,Medical treatment,Yes,Yes,No,3,0,0,5,0,5
2011,Brisbane,Minor injury,No,No,No,594,0,0,0,717,717
2011,Brisbane,Minor injury,No,No,Yes,24,0,0,0,27,27
2011,Brisbane,Minor injury,No,Yes,No,48,0,0,0,54,54
2011,Brisbane,Minor injury,Yes,No,No,45,0,0,0,47,47
2011,Brisbane,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2011,Brisbane,Minor injury,Yes,Yes,No,5,0,0,0,5,5
2011,Central,Fatal,No,No,No,29,37,29,7,0,73
2011,Central,Fatal,No,Yes,No,11,14,10,4,1,29
2011,Central,Fatal,Yes,No,No,5,5,1,0,0,6
2011,Central,Hospitalisation,No,No,No,424,0,509,63,22,594
2011,Central,Hospitalisation,No,No,Yes,8,0,10,1,1,12
2011,Central,Hospitalisation,No,Yes,No,72,0,78,6,3,87
2011,Central,Hospitalisation,Yes,No,No,81,0,82,0,2,84
2011,Central,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2011,Central,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2011,Central,Medical treatment,No,No,No,316,0,0,379,24,403
2011,Central,Medical treatment,No,No,Yes,5,0,0,34,0,34
2011,Central,Medical treatment,No,Yes,No,37,0,0,43,2,45
2011,Central,Medical treatment,Yes,No,No,29,0,0,29,1,30
2011,Central,Minor injury,No,No,No,155,0,0,0,178,178
2011,Central,Minor injury,No,No,Yes,1,0,0,0,1,1
2011,Central,Minor injury,No,Yes,No,15,0,0,0,17,17
2011,Central,Minor injury,Yes,No,No,10,0,0,0,10,10
2011,Far Northern,Fatal,No,No,No,12,13,6,4,1,24
2011,Far Northern,Fatal,No,No,Yes,1,1,0,0,0,1
2011,Far Northern,Fatal,No,Yes,No,4,4,4,0,0,8
2011,Far Northern,Fatal,Yes,No,No,1,1,0,0,0,1
2011,Far Northern,Hospitalisation,No,No,No,271,0,333,57,18,408
2011,Far Northern,Hospitalisation,No,No,Yes,5,0,6,7,0,13
2011,Far Northern,Hospitalisation,No,Yes,No,19,0,24,3,0,27
2011,Far Northern,Hospitalisation,Yes,No,No,41,0,43,2,0,45
2011,Far Northern,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2011,Far Northern,Medical treatment,No,No,No,229,0,0,269,21,290
2011,Far Northern,Medical treatment,No,No,Yes,6,0,0,6,0,6
2011,Far Northern,Medical treatment,No,Yes,No,19,0,0,26,3,29
2011,Far Northern,Medical treatment,Yes,No,No,14,0,0,14,2,16
2011,Far Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2011,Far Northern,Minor injury,No,No,No,100,0,0,0,121,121
2011,Far Northern,Minor injury,No,No,Yes,2,0,0,0,2,2
2011,Far Northern,Minor injury,No,Yes,No,9,0,0,0,10,10
2011,Far Northern,Minor injury,Yes,No,No,9,0,0,0,9,9
2011,North Coast,Fatal,No,No,No,23,31,33,5,2,71
2011,North Coast,Fatal,No,No,Yes,1,2,1,0,0,3
2011,North Coast,Fatal,No,Yes,No,9,10,6,3,1,20
2011,North Coast,Fatal,Yes,No,No,11,12,1,1,1,15
2011,North Coast,Hospitalisation,No,No,No,782,0,967,137,53,1157
2011,North Coast,Hospitalisation,No,No,Yes,15,0,28,5,3,36
2011,North Coast,Hospitalisation,No,Yes,No,66,0,82,10,5,97
2011,North Coast,Hospitalisation,Yes,No,No,135,0,143,0,5,148
2011,North Coast,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
2011,North Coast,Medical treatment,No,No,No,703,0,0,868,82,950
2011,North Coast,Medical treatment,No,No,Yes,13,0,0,23,3,26
2011,North Coast,Medical treatment,No,Yes,No,42,0,0,47,3,50
2011,North Coast,Medical treatment,No,Yes,Yes,2,0,0,10,1,11
2011,North Coast,Medical treatment,Yes,No,No,69,0,0,70,5,75
2011,North Coast,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2011,North Coast,Minor injury,No,No,No,316,0,0,0,361,361
2011,North Coast,Minor injury,No,No,Yes,8,0,0,0,8,8
2011,North Coast,Minor injury,No,Yes,No,21,0,0,0,24,24
2011,North Coast,Minor injury,Yes,No,No,19,0,0,0,20,20
2011,Northern,Fatal,No,No,No,4,4,0,0,0,4
2011,Northern,Fatal,No,Yes,No,5,5,1,0,1,7
2011,Northern,Fatal,Yes,No,No,1,1,1,0,0,2
2011,Northern,Hospitalisation,No,No,No,262,0,328,40,8,376
2011,Northern,Hospitalisation,No,No,Yes,6,0,14,6,3,23
2011,Northern,Hospitalisation,No,Yes,No,31,0,40,3,2,45
2011,Northern,Hospitalisation,No,Yes,Yes,1,0,2,0,0,2
2011,Northern,Hospitalisation,Yes,No,No,55,0,59,2,1,62
2011,Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2011,Northern,Medical treatment,No,No,No,233,0,0,285,27,312
2011,Northern,Medical treatment,No,No,Yes,2,0,0,2,0,2
2011,Northern,Medical treatment,No,Yes,No,14,0,0,19,0,19
2011,Northern,Medical treatment,Yes,No,No,46,0,0,49,1,50
2011,Northern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2011,Northern,Minor injury,No,No,No,79,0,0,0,96,96
2011,Northern,Minor injury,No,No,Yes,1,0,0,0,1,1
2011,Northern,Minor injury,No,Yes,No,11,0,0,0,13,13
2011,Northern,Minor injury,Yes,No,No,5,0,0,0,5,5
2011,South Eastern,Fatal,No,No,No,19,21,15,5,1,42
2011,South Eastern,Fatal,No,No,Yes,1,1,0,0,0,1
2011,South Eastern,Fatal,No,Yes,No,5,8,1,2,1,12
2011,South Eastern,Fatal,Yes,No,No,12,13,0,2,0,15
2011,South Eastern,Fatal,Yes,No,Yes,1,1,0,0,0,1
2011,South Eastern,Hospitalisation,No,No,No,632,0,800,120,68,988
2011,South Eastern,Hospitalisation,No,No,Yes,19,0,21,2,3,26
2011,South Eastern,Hospitalisation,No,Yes,No,49,0,62,7,3,72
2011,South Eastern,Hospitalisation,Yes,No,No,145,0,152,7,10,169
2011,South Eastern,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2011,South Eastern,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
2011,South Eastern,Medical treatment,No,No,No,864,0,0,1047,91,1138
2011,South Eastern,Medical treatment,No,No,Yes,20,0,0,21,1,22
2011,South Eastern,Medical treatment,No,Yes,No,48,0,0,61,4,65
2011,South Eastern,Medical treatment,No,Yes,Yes,1,0,0,1,0,1
2011,South Eastern,Medical treatment,Yes,No,No,49,0,0,51,1,52
2011,South Eastern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2011,South Eastern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2011,South Eastern,Minor injury,No,No,No,334,0,0,0,392,392
2011,South Eastern,Minor injury,No,No,Yes,11,0,0,0,14,14
2011,South Eastern,Minor injury,No,Yes,No,19,0,0,0,22,22
2011,South Eastern,Minor injury,Yes,No,No,26,0,0,0,27,27
2011,South Eastern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2011,Southern,Fatal,No,No,No,31,41,15,1,4,61
2011,Southern,Fatal,No,No,Yes,1,1,1,0,0,2
2011,Southern,Fatal,No,Yes,No,7,7,3,0,1,11
2011,Southern,Fatal,Yes,No,No,4,4,0,0,0,4
2011,Southern,Fatal,Yes,Yes,No,1,2,0,1,1,4
2011,Southern,Hospitalisation,No,No,No,502,0,637,70,49,756
2011,Southern,Hospitalisation,No,No,Yes,8,0,10,3,2,15
2011,Southern,Hospitalisation,No,Yes,No,73,0,82,11,5,98
2011,Southern,Hospitalisation,No,Yes,Yes,1,0,1,3,1,5
2011,Southern,Hospitalisation,Yes,No,No,90,0,92,1,4,97
2011,Southern,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2011,Southern,Hospitalisation,Yes,Yes,No,2,0,3,0,0,3
2011,Southern,Medical treatment,No,No,No,459,0,0,542,66,608
2011,Southern,Medical treatment,No,No,Yes,12,0,0,13,0,13
2011,Southern,Medical treatment,No,Yes,No,58,0,0,68,5,73
2011,Southern,Medical treatment,Yes,No,No,41,0,0,44,0,44
2011,Southern,Minor injury,No,No,No,226,0,0,0,269,269
2011,Southern,Minor injury,No,Yes,No,30,0,0,0,33,33
2011,Southern,Minor injury,Yes,No,No,15,0,0,0,16,16
2011,Southern,Minor injury,Yes,Yes,No,2,0,0,0,2,2
2012,Brisbane,Fatal,No,No,No,8,8,4,0,0,12
2012,Brisbane,Fatal,No,No,Yes,2,2,2,7,3,14
2012,Brisbane,Fatal,No,Yes,No,5,5,4,1,1,11
2012,Brisbane,Fatal,Yes,No,No,8,8,0,3,1,12
2012,Brisbane,Fatal,Yes,Yes,No,1,1,0,0,0,1
2012,Brisbane,Hospitalisation,No,No,No,1071,0,1276,128,123,1527
2012,Brisbane,Hospitalisation,No,No,Yes,30,0,39,1,3,43
2012,Brisbane,Hospitalisation,No,Yes,No,71,0,77,4,10,91
2012,Brisbane,Hospitalisation,Yes,No,No,245,0,259,6,8,273
2012,Brisbane,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2012,Brisbane,Hospitalisation,Yes,Yes,No,7,0,7,0,0,7
2012,Brisbane,Medical treatment,No,No,No,1517,0,0,1785,139,1924
2012,Brisbane,Medical treatment,No,No,Yes,56,0,0,68,5,73
2012,Brisbane,Medical treatment,No,Yes,No,117,0,0,136,8,144
2012,Brisbane,Medical treatment,No,Yes,Yes,2,0,0,2,1,3
2012,Brisbane,Medical treatment,Yes,No,No,127,0,0,134,5,139
2012,Brisbane,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2012,Brisbane,Medical treatment,Yes,Yes,No,6,0,0,6,0,6
2012,Brisbane,Minor injury,No,No,No,529,0,0,0,637,637
2012,Brisbane,Minor injury,No,No,Yes,16,0,0,0,19,19
2012,Brisbane,Minor injury,No,Yes,No,30,0,0,0,32,32
2012,Brisbane,Minor injury,Yes,No,No,36,0,0,0,40,40
2012,Central,Fatal,No,No,No,15,15,8,3,2,28
2012,Central,Fatal,No,Yes,No,16,24,15,5,0,44
2012,Central,Fatal,Yes,No,No,8,9,1,1,0,11
2012,Central,Fatal,Yes,Yes,No,1,1,0,0,0,1
2012,Central,Hospitalisation,No,No,No,472,0,589,72,36,697
2012,Central,Hospitalisation,No,No,Yes,9,0,10,1,0,11
2012,Central,Hospitalisation,No,Yes,No,58,0,71,6,3,80
2012,Central,Hospitalisation,No,Yes,Yes,2,0,6,3,2,11
2012,Central,Hospitalisation,Yes,No,No,95,0,101,4,0,105
2012,Central,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2012,Central,Medical treatment,No,No,No,343,0,0,424,21,445
2012,Central,Medical treatment,No,No,Yes,5,0,0,5,0,5
2012,Central,Medical treatment,No,Yes,No,52,0,0,58,3,61
2012,Central,Medical treatment,Yes,No,No,37,0,0,38,0,38
2012,Central,Minor injury,No,No,No,119,0,0,0,135,135
2012,Central,Minor injury,No,No,Yes,2,0,0,0,3,3
2012,Central,Minor injury,No,Yes,No,8,0,0,0,9,9
2012,Central,Minor injury,Yes,No,No,14,0,0,0,15,15
2012,Far Northern,Fatal,No,No,No,15,15,9,6,5,35
2012,Far Northern,Fatal,No,No,Yes,1,1,0,0,0,1
2012,Far Northern,Fatal,No,Yes,No,7,8,3,2,0,13
2012,Far Northern,Hospitalisation,No,No,No,255,0,316,23,16,355
2012,Far Northern,Hospitalisation,No,No,Yes,3,0,3,0,0,3
2012,Far Northern,Hospitalisation,No,Yes,No,11,0,12,1,0,13
2012,Far Northern,Hospitalisation,Yes,No,No,52,0,56,2,2,60
2012,Far Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2012,Far Northern,Medical treatment,No,No,No,240,0,0,291,27,318
2012,Far Northern,Medical treatment,No,No,Yes,9,0,0,13,1,14
2012,Far Northern,Medical treatment,No,Yes,No,9,0,0,11,2,13
2012,Far Northern,Medical treatment,Yes,No,No,19,0,0,19,0,19
2012,Far Northern,Minor injury,No,No,No,76,0,0,0,96,96
2012,Far Northern,Minor injury,No,No,Yes,3,0,0,0,3,3
2012,Far Northern,Minor injury,No,Yes,No,6,0,0,0,6,6
2012,Far Northern,Minor injury,Yes,No,No,6,0,0,0,6,6
2012,North Coast,Fatal,No,No,No,40,43,35,17,0,95
2012,North Coast,Fatal,No,No,Yes,1,1,2,0,0,3
2012,North Coast,Fatal,No,Yes,No,9,13,3,6,1,23
2012,North Coast,Fatal,Yes,No,No,15,15,2,5,1,23
2012,North Coast,Fatal,Yes,No,Yes,1,1,0,1,0,2
2012,North Coast,Fatal,Yes,Yes,No,1,1,0,0,0,1
2012,North Coast,Hospitalisation,No,No,No,789,0,968,122,77,1167
2012,North Coast,Hospitalisation,No,No,Yes,7,0,8,1,6,15
2012,North Coast,Hospitalisation,No,Yes,No,57,0,69,2,5,76
2012,North Coast,Hospitalisation,No,Yes,Yes,1,0,2,1,0,3
2012,North Coast,Hospitalisation,Yes,No,No,168,0,181,8,3,192
2012,North Coast,Hospitalisation,Yes,Yes,No,2,0,3,0,0,3
2012,North Coast,Medical treatment,No,No,No,810,0,0,987,75,1062
2012,North Coast,Medical treatment,No,No,Yes,18,0,0,23,1,24
2012,North Coast,Medical treatment,No,Yes,No,47,0,0,56,6,62
2012,North Coast,Medical treatment,Yes,No,No,83,0,0,90,3,93
2012,North Coast,Medical treatment,Yes,Yes,No,4,0,0,5,0,5
2012,North Coast,Minor injury,No,No,No,269,0,0,0,317,317
2012,North Coast,Minor injury,No,No,Yes,6,0,0,0,11,11
2012,North Coast,Minor injury,No,Yes,No,20,0,0,0,20,20
2012,North Coast,Minor injury,Yes,No,No,19,0,0,0,20,20
2012,Northern,Fatal,No,No,No,14,14,1,8,2,25
2012,Northern,Fatal,No,Yes,No,2,2,2,0,0,4
2012,Northern,Fatal,Yes,No,No,2,2,0,0,0,2
2012,Northern,Fatal,Yes,Yes,No,1,2,0,0,0,2
2012,Northern,Hospitalisation,No,No,No,271,0,338,46,27,411
