Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2001,Central,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,2,0,0,3,0,3
2001,Central,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,5,0,0,6,0,6
2001,Central,Minor injury,No,No,No,No,No,No,No,2,0,0,0,2,2
2001,Central,Minor injury,No,Yes,No,No,No,No,No,29,0,0,0,33,33
2001,Central,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,3,3
2001,Central,Minor injury,No,Yes,No,No,No,Yes,No,1,0,0,0,1,1
2001,Central,Minor injury,No,Yes,No,No,Yes,No,No,2,0,0,0,2,2
2001,Central,Minor injury,No,Yes,No,Yes,No,No,No,2,0,0,0,2,2
2001,Central,Minor injury,No,Yes,Yes,No,No,No,No,10,0,0,0,10,10
2001,Central,Minor injury,No,Yes,Yes,No,Yes,No,No,15,0,0,0,20,20
2001,Central,Minor injury,Yes,No,No,No,No,No,No,57,0,0,0,65,65
2001,Central,Minor injury,Yes,No,No,No,No,No,Yes,2,0,0,0,2,2
2001,Central,Minor injury,Yes,No,No,No,No,Yes,No,3,0,0,0,5,5
2001,Central,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,3,3
2001,Central,Minor injury,Yes,No,No,No,Yes,Yes,No,1,0,0,0,2,2
2001,Central,Minor injury,Yes,No,No,Yes,No,No,No,12,0,0,0,13,13
2001,Central,Minor injury,Yes,No,Yes,No,No,No,No,18,0,0,0,19,19
2001,Central,Minor injury,Yes,No,Yes,No,No,No,Yes,1,0,0,0,1,1
2001,Central,Minor injury,Yes,No,Yes,No,No,Yes,No,1,0,0,0,1,1
2001,Central,Minor injury,Yes,No,Yes,No,Yes,No,No,29,0,0,0,33,33
2001,Central,Minor injury,Yes,No,Yes,No,Yes,No,Yes,1,0,0,0,3,3
2001,Central,Minor injury,Yes,No,Yes,Yes,Yes,No,No,3,0,0,0,3,3
2001,Central,Minor injury,Yes,Yes,No,No,No,No,No,18,0,0,0,21,21
2001,Central,Minor injury,Yes,Yes,No,No,No,No,Yes,3,0,0,0,3,3
2001,Central,Minor injury,Yes,Yes,No,No,No,Yes,No,2,0,0,0,2,2
2001,Central,Minor injury,Yes,Yes,No,No,Yes,No,No,1,0,0,0,1,1
2001,Central,Minor injury,Yes,Yes,No,Yes,No,No,No,10,0,0,0,14,14
2001,Central,Minor injury,Yes,Yes,Yes,No,No,No,No,6,0,0,0,6,6
2001,Central,Minor injury,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,2,2
2001,Central,Minor injury,Yes,Yes,Yes,No,Yes,No,No,13,0,0,0,14,14
2001,Central,Minor injury,Yes,Yes,Yes,Yes,No,No,No,2,0,0,0,3,3
2001,Central,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
2001,Central,Property damage only,No,No,No,No,No,No,No,21,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,No,No,No,No,56,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,No,No,No,Yes,3,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,No,No,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,No,Yes,No,No,2,0,0,0,0,0
2001,Central,Property damage only,No,Yes,No,Yes,No,No,No,19,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,No,No,No,No,27,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,No,No,No,Yes,1,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,No,Yes,No,No,35,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,Yes,No,No,No,3,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,Yes,No,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,No,Yes,Yes,Yes,Yes,No,No,4,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,No,No,No,No,182,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,No,No,No,Yes,6,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,No,No,Yes,No,8,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,No,Yes,No,No,5,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,Yes,No,No,No,40,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,Yes,No,No,Yes,1,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,Yes,No,Yes,No,4,0,0,0,0,0
2001,Central,Property damage only,Yes,No,No,Yes,Yes,No,No,1,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,No,No,No,52,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,No,No,Yes,14,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,No,Yes,No,4,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,No,Yes,Yes,1,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,Yes,No,No,116,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,Yes,No,Yes,2,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,Yes,No,No,No,4,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,Yes,No,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,Yes,No,Yes,Yes,Yes,No,No,10,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,No,No,No,No,55,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,No,No,No,Yes,4,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,No,No,Yes,No,3,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,No,Yes,No,No,2,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,No,Yes,No,No,No,27,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,No,No,No,No,29,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,No,No,Yes,No,2,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,No,Yes,No,No,59,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,Yes,No,No,No,3,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,0,0,0
2001,Central,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,7,0,0,0,0,0
2001,Far Northern,Fatal,No,No,No,No,No,No,No,1,1,0,0,0,1
2001,Far Northern,Fatal,No,Yes,Yes,No,No,No,Yes,1,1,0,0,0,1
2001,Far Northern,Fatal,No,Yes,Yes,No,Yes,No,No,1,1,4,0,0,5
2001,Far Northern,Fatal,Yes,No,No,No,No,No,No,7,8,4,0,0,12
2001,Far Northern,Fatal,Yes,No,No,No,No,No,Yes,2,2,0,0,0,2
2001,Far Northern,Fatal,Yes,No,No,No,Yes,No,No,1,1,0,0,0,1
2001,Far Northern,Fatal,Yes,No,No,Yes,No,No,No,4,4,5,1,0,10
2001,Far Northern,Fatal,Yes,No,No,Yes,No,Yes,No,1,4,2,0,0,6
2001,Far Northern,Fatal,Yes,No,Yes,No,No,No,No,1,1,0,0,0,1
2001,Far Northern,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,0,0,0,1
2001,Far Northern,Fatal,Yes,No,Yes,No,No,Yes,No,1,1,1,0,0,2
2001,Far Northern,Fatal,Yes,No,Yes,No,Yes,No,No,2,3,0,2,0,5
2001,Far Northern,Fatal,Yes,Yes,No,No,No,No,No,1,1,2,0,0,3
2001,Far Northern,Hospitalisation,No,No,No,No,No,No,No,4,0,4,0,0,4
2001,Far Northern,Hospitalisation,No,Yes,No,No,No,No,No,34,0,35,5,8,48
2001,Far Northern,Hospitalisation,No,Yes,No,No,No,Yes,No,1,0,3,1,0,4
2001,Far Northern,Hospitalisation,No,Yes,No,No,Yes,No,No,3,0,3,1,0,4
2001,Far Northern,Hospitalisation,No,Yes,No,Yes,No,No,No,4,0,6,0,0,6
2001,Far Northern,Hospitalisation,No,Yes,Yes,No,No,No,No,6,0,6,1,0,7
2001,Far Northern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,1,0,1,0,0,1
2001,Far Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,7,0,9,1,0,10
2001,Far Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,Yes,1,0,1,0,1,2
2001,Far Northern,Hospitalisation,Yes,No,No,No,No,No,No,93,0,108,9,5,122
2001,Far Northern,Hospitalisation,Yes,No,No,No,No,No,Yes,5,0,11,0,0,11
2001,Far Northern,Hospitalisation,Yes,No,No,No,No,Yes,No,9,0,15,18,1,34
2001,Far Northern,Hospitalisation,Yes,No,No,No,Yes,No,No,6,0,6,1,1,8
2001,Far Northern,Hospitalisation,Yes,No,No,Yes,No,No,No,15,0,17,2,3,22
2001,Far Northern,Hospitalisation,Yes,No,Yes,No,No,No,No,19,0,27,6,1,34
2001,Far Northern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,8,0,15,2,2,19
2001,Far Northern,Hospitalisation,Yes,No,Yes,No,No,Yes,No,2,0,4,0,0,4
2001,Far Northern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,18,0,18,0,2,20
2001,Far Northern,Hospitalisation,Yes,No,Yes,Yes,No,No,No,1,0,1,1,0,2
2001,Far Northern,Hospitalisation,Yes,No,Yes,Yes,No,Yes,No,1,0,1,2,0,3
2001,Far Northern,Hospitalisation,Yes,Yes,No,No,No,No,No,16,0,30,1,0,31
2001,Far Northern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,1,0,1,0,0,1
2001,Far Northern,Hospitalisation,Yes,Yes,No,No,No,Yes,No,4,0,5,0,3,8
2001,Far Northern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,1,0,1,0,0,1
2001,Far Northern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,9,0,13,3,0,16
2001,Far Northern,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,1,0,0,1
2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,6,0,8,1,1,10
2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,2,0,2,0,0,2
2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,No,Yes,No,1,0,1,0,0,1
2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,7,0,9,2,0,11
2001,Far Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,Yes,No,1,0,1,0,0,1
2001,Far Northern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,1,0,1,0,0,1
2001,Far Northern,Medical treatment,No,No,No,No,No,No,No,6,0,0,6,0,6
2001,Far Northern,Medical treatment,No,Yes,No,No,No,No,No,35,0,0,38,0,38
2001,Far Northern,Medical treatment,No,Yes,No,No,No,No,Yes,2,0,0,3,0,3
2001,Far Northern,Medical treatment,No,Yes,No,No,No,Yes,No,4,0,0,4,0,4
2001,Far Northern,Medical treatment,No,Yes,No,No,Yes,No,No,1,0,0,1,0,1
2001,Far Northern,Medical treatment,No,Yes,No,Yes,No,No,No,5,0,0,5,0,5
2001,Far Northern,Medical treatment,No,Yes,Yes,No,No,No,No,7,0,0,13,4,17
2001,Far Northern,Medical treatment,No,Yes,Yes,No,No,Yes,No,1,0,0,1,0,1
2001,Far Northern,Medical treatment,No,Yes,Yes,No,Yes,No,No,13,0,0,15,0,15
2001,Far Northern,Medical treatment,Yes,No,No,No,No,No,No,73,0,0,89,4,93
2001,Far Northern,Medical treatment,Yes,No,No,No,No,No,Yes,6,0,0,6,0,6
2001,Far Northern,Medical treatment,Yes,No,No,No,No,Yes,No,3,0,0,5,0,5
2001,Far Northern,Medical treatment,Yes,No,No,No,Yes,No,No,2,0,0,2,0,2
2001,Far Northern,Medical treatment,Yes,No,No,Yes,No,No,No,20,0,0,21,0,21
2001,Far Northern,Medical treatment,Yes,No,No,Yes,No,Yes,No,1,0,0,2,0,2
2001,Far Northern,Medical treatment,Yes,No,Yes,No,No,No,No,11,0,0,12,2,14
2001,Far Northern,Medical treatment,Yes,No,Yes,No,No,No,Yes,3,0,0,4,0,4
2001,Far Northern,Medical treatment,Yes,No,Yes,No,No,Yes,No,1,0,0,1,0,1
2001,Far Northern,Medical treatment,Yes,No,Yes,No,Yes,No,No,21,0,0,26,1,27
2001,Far Northern,Medical treatment,Yes,No,Yes,No,Yes,Yes,No,1,0,0,1,0,1
2001,Far Northern,Medical treatment,Yes,Yes,No,No,No,No,No,18,0,0,20,2,22
2001,Far Northern,Medical treatment,Yes,Yes,No,No,No,No,Yes,3,0,0,3,0,3
2001,Far Northern,Medical treatment,Yes,Yes,No,No,Yes,No,No,1,0,0,1,0,1
2001,Far Northern,Medical treatment,Yes,Yes,No,Yes,No,No,No,4,0,0,4,0,4
2001,Far Northern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,2,0,0,3,0,3
2001,Far Northern,Medical treatment,Yes,Yes,Yes,No,No,No,No,5,0,0,5,1,6
2001,Far Northern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,2,0,0,5,1,6
2001,Far Northern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,14,0,0,19,1,20
2001,Far Northern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,2,0,0,2,0,2
2001,Far Northern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,3,0,0,3,2,5
2001,Far Northern,Minor injury,No,No,No,No,No,No,No,1,0,0,0,1,1
2001,Far Northern,Minor injury,No,Yes,No,No,No,No,No,25,0,0,0,28,28
2001,Far Northern,Minor injury,No,Yes,No,No,No,Yes,No,3,0,0,0,3,3
2001,Far Northern,Minor injury,No,Yes,No,No,Yes,No,No,2,0,0,0,2,2
2001,Far Northern,Minor injury,No,Yes,No,Yes,No,No,No,3,0,0,0,5,5
2001,Far Northern,Minor injury,No,Yes,Yes,No,No,No,No,4,0,0,0,5,5
2001,Far Northern,Minor injury,No,Yes,Yes,No,No,Yes,No,1,0,0,0,1,1
2001,Far Northern,Minor injury,No,Yes,Yes,No,Yes,No,No,9,0,0,0,9,9
2001,Far Northern,Minor injury,Yes,No,No,No,No,No,No,39,0,0,0,42,42
2001,Far Northern,Minor injury,Yes,No,No,No,No,No,Yes,5,0,0,0,6,6
2001,Far Northern,Minor injury,Yes,No,No,No,No,Yes,No,4,0,0,0,4,4
2001,Far Northern,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,3,3
2001,Far Northern,Minor injury,Yes,No,No,Yes,No,No,No,11,0,0,0,12,12
2001,Far Northern,Minor injury,Yes,No,No,Yes,No,No,Yes,1,0,0,0,1,1
2001,Far Northern,Minor injury,Yes,No,No,Yes,No,Yes,No,1,0,0,0,1,1
2001,Far Northern,Minor injury,Yes,No,Yes,No,No,No,No,7,0,0,0,7,7
2001,Far Northern,Minor injury,Yes,No,Yes,No,No,No,Yes,3,0,0,0,5,5
2001,Far Northern,Minor injury,Yes,No,Yes,No,Yes,No,No,12,0,0,0,16,16
2001,Far Northern,Minor injury,Yes,No,Yes,Yes,No,No,Yes,1,0,0,0,1,1
2001,Far Northern,Minor injury,Yes,Yes,No,No,No,No,No,12,0,0,0,17,17
2001,Far Northern,Minor injury,Yes,Yes,No,No,No,Yes,No,1,0,0,0,1,1
2001,Far Northern,Minor injury,Yes,Yes,No,No,Yes,No,No,2,0,0,0,2,2
2001,Far Northern,Minor injury,Yes,Yes,No,Yes,No,No,No,6,0,0,0,6,6
2001,Far Northern,Minor injury,Yes,Yes,Yes,No,No,No,No,7,0,0,0,11,11
2001,Far Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,3,0,0,0,6,6
2001,Far Northern,Minor injury,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,1,1
2001,Far Northern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,1,0,0,0,2,2
2001,Far Northern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,1,0,0,0,2,2
2001,Far Northern,Property damage only,No,No,No,No,No,No,No,3,0,0,0,0,0
2001,Far Northern,Property damage only,No,Yes,No,No,No,No,No,45,0,0,0,0,0
2001,Far Northern,Property damage only,No,Yes,No,No,No,No,Yes,1,0,0,0,0,0
2001,Far Northern,Property damage only,No,Yes,No,No,No,Yes,No,10,0,0,0,0,0
2001,Far Northern,Property damage only,No,Yes,No,No,Yes,No,No,3,0,0,0,0,0
2001,Far Northern,Property damage only,No,Yes,No,Yes,No,No,No,14,0,0,0,0,0
2001,Far Northern,Property damage only,No,Yes,Yes,No,No,No,No,12,0,0,0,0,0
2001,Far Northern,Property damage only,No,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2001,Far Northern,Property damage only,No,Yes,Yes,No,Yes,No,No,21,0,0,0,0,0
2001,Far Northern,Property damage only,No,Yes,Yes,Yes,No,No,No,1,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,No,No,No,No,No,113,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,No,No,No,No,Yes,11,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,No,No,No,Yes,No,14,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,No,No,Yes,No,No,7,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,No,Yes,No,No,No,25,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,No,Yes,No,No,Yes,1,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,No,Yes,No,Yes,No,5,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,No,Yes,Yes,No,No,3,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,Yes,No,No,No,No,47,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,Yes,No,No,No,Yes,10,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,Yes,No,No,Yes,No,3,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,Yes,No,Yes,No,No,61,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,Yes,No,Yes,No,Yes,3,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,Yes,Yes,No,No,No,5,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,Yes,Yes,No,Yes,No,2,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,No,Yes,Yes,Yes,No,No,6,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,No,No,No,No,No,40,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,No,No,No,No,Yes,3,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,No,No,No,Yes,No,3,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,No,No,Yes,No,No,2,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,No,Yes,No,No,No,21,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,No,Yes,No,Yes,No,2,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,Yes,No,No,No,No,16,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,Yes,No,Yes,No,No,32,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,Yes,No,Yes,No,Yes,2,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,Yes,Yes,No,No,No,7,0,0,0,0,0
2001,Far Northern,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,4,0,0,0,0,0
2001,North Coast,Fatal,No,No,No,No,No,No,No,1,1,0,0,0,1
2001,North Coast,Fatal,No,Yes,No,No,No,No,No,5,5,0,1,0,6
2001,North Coast,Fatal,No,Yes,No,Yes,No,No,No,4,4,0,2,0,6
2001,North Coast,Fatal,Yes,No,No,No,No,No,No,16,16,2,0,0,18
2001,North Coast,Fatal,Yes,No,No,No,No,Yes,No,1,1,1,0,0,2
2001,North Coast,Fatal,Yes,No,No,No,Yes,No,No,2,2,0,0,0,2
2001,North Coast,Fatal,Yes,No,No,Yes,No,No,No,7,9,6,1,0,16
2001,North Coast,Fatal,Yes,No,No,Yes,No,Yes,No,1,1,2,0,0,3
2001,North Coast,Fatal,Yes,No,Yes,No,No,No,No,3,3,5,3,0,11
2001,North Coast,Fatal,Yes,No,Yes,No,No,No,Yes,1,1,1,0,0,2
2001,North Coast,Fatal,Yes,No,Yes,No,Yes,No,No,10,11,3,3,0,17
2001,North Coast,Fatal,Yes,No,Yes,Yes,No,Yes,No,1,1,0,0,0,1
2001,North Coast,Fatal,Yes,Yes,No,No,No,No,No,3,3,0,0,1,4
2001,North Coast,Fatal,Yes,Yes,No,Yes,No,No,No,4,5,5,1,0,11
2001,North Coast,Fatal,Yes,Yes,Yes,No,No,No,No,2,2,2,0,0,4
2001,North Coast,Fatal,Yes,Yes,Yes,No,No,No,Yes,1,1,3,0,2,6
2001,North Coast,Fatal,Yes,Yes,Yes,No,Yes,No,No,1,1,3,1,0,5
2001,North Coast,Fatal,Yes,Yes,Yes,Yes,No,No,No,1,1,0,0,0,1
2001,North Coast,Fatal,Yes,Yes,Yes,Yes,Yes,No,No,1,1,0,0,1,2
2001,North Coast,Hospitalisation,No,No,No,No,No,No,No,8,0,9,0,0,9
2001,North Coast,Hospitalisation,No,Yes,No,No,No,No,No,85,0,101,5,3,109
2001,North Coast,Hospitalisation,No,Yes,No,No,No,No,Yes,4,0,4,1,0,5
2001,North Coast,Hospitalisation,No,Yes,No,No,Yes,No,No,1,0,1,0,0,1
2001,North Coast,Hospitalisation,No,Yes,No,Yes,No,No,No,16,0,19,2,1,22
2001,North Coast,Hospitalisation,No,Yes,No,Yes,No,Yes,No,2,0,3,1,0,4
2001,North Coast,Hospitalisation,No,Yes,Yes,No,No,No,No,18,0,26,2,2,30
2001,North Coast,Hospitalisation,No,Yes,Yes,No,No,No,Yes,3,0,8,0,0,8
2001,North Coast,Hospitalisation,No,Yes,Yes,No,No,Yes,No,1,0,2,0,0,2
2001,North Coast,Hospitalisation,No,Yes,Yes,No,Yes,No,No,32,0,42,9,4,55
2001,North Coast,Hospitalisation,No,Yes,Yes,Yes,No,No,No,2,0,3,0,0,3
2001,North Coast,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,2,0,2,0,1,3
2001,North Coast,Hospitalisation,Yes,No,No,No,No,No,No,184,0,216,16,12,244
2001,North Coast,Hospitalisation,Yes,No,No,No,No,No,Yes,15,0,19,1,1,21
2001,North Coast,Hospitalisation,Yes,No,No,No,No,Yes,No,4,0,4,1,0,5
2001,North Coast,Hospitalisation,Yes,No,No,No,Yes,No,No,14,0,15,0,1,16
2001,North Coast,Hospitalisation,Yes,No,No,Yes,No,No,No,54,0,65,9,2,76
2001,North Coast,Hospitalisation,Yes,No,No,Yes,No,No,Yes,1,0,1,0,0,1
2001,North Coast,Hospitalisation,Yes,No,Yes,No,No,No,No,55,0,68,5,3,76
2001,North Coast,Hospitalisation,Yes,No,Yes,No,No,No,Yes,12,0,18,3,1,22
2001,North Coast,Hospitalisation,Yes,No,Yes,No,No,Yes,No,4,0,6,1,1,8
2001,North Coast,Hospitalisation,Yes,No,Yes,No,Yes,No,No,69,0,84,10,7,101
2001,North Coast,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,2,0,5,0,0,5
2001,North Coast,Hospitalisation,Yes,No,Yes,No,Yes,Yes,No,1,0,1,1,0,2
2001,North Coast,Hospitalisation,Yes,No,Yes,Yes,No,No,No,4,0,7,1,0,8
2001,North Coast,Hospitalisation,Yes,No,Yes,Yes,No,No,Yes,1,0,1,0,0,1
2001,North Coast,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,4,0,7,0,0,7
2001,North Coast,Hospitalisation,Yes,Yes,No,No,No,No,No,38,0,50,9,1,60
2001,North Coast,Hospitalisation,Yes,Yes,No,No,No,No,Yes,3,0,9,0,0,9
2001,North Coast,Hospitalisation,Yes,Yes,No,No,No,Yes,No,5,0,5,1,0,6
2001,North Coast,Hospitalisation,Yes,Yes,No,Yes,No,No,No,34,0,45,12,3,60
2001,North Coast,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,1,0,2,0,0,2
2001,North Coast,Hospitalisation,Yes,Yes,No,Yes,No,Yes,No,1,0,1,4,1,6
2001,North Coast,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,2,0,3,0,1,4
2001,North Coast,Hospitalisation,Yes,Yes,Yes,No,No,No,No,17,0,24,9,1,34
2001,North Coast,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,1,0,6,1,0,7
2001,North Coast,Hospitalisation,Yes,Yes,Yes,No,No,Yes,No,1,0,2,1,0,3
2001,North Coast,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,29,0,41,2,4,47
2001,North Coast,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,1,0,1,0,0,1
2001,North Coast,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,5,0,5,2,0,7
2001,North Coast,Hospitalisation,Yes,Yes,Yes,Yes,No,No,Yes,1,0,2,0,0,2
2001,North Coast,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,9,0,12,5,0,17
2001,North Coast,Medical treatment,No,No,No,No,No,No,No,17,0,0,17,0,17
2001,North Coast,Medical treatment,No,Yes,No,No,No,No,No,138,0,0,175,5,180
2001,North Coast,Medical treatment,No,Yes,No,No,No,No,Yes,2,0,0,2,0,2
2001,North Coast,Medical treatment,No,Yes,No,No,No,Yes,No,2,0,0,3,0,3
2001,North Coast,Medical treatment,No,Yes,No,No,Yes,No,No,2,0,0,3,0,3
2001,North Coast,Medical treatment,No,Yes,No,Yes,No,No,No,27,0,0,29,2,31
2001,North Coast,Medical treatment,No,Yes,No,Yes,No,Yes,No,3,0,0,3,0,3
2001,North Coast,Medical treatment,No,Yes,Yes,No,No,No,No,37,0,0,50,2,52
2001,North Coast,Medical treatment,No,Yes,Yes,No,No,No,Yes,4,0,0,5,3,8
2001,North Coast,Medical treatment,No,Yes,Yes,No,Yes,No,No,58,0,0,75,6,81
2001,North Coast,Medical treatment,No,Yes,Yes,Yes,No,No,No,2,0,0,2,0,2
2001,North Coast,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,1,0,0,1,0,1
2001,North Coast,Medical treatment,Yes,No,No,No,No,No,No,181,0,0,218,8,226
2001,North Coast,Medical treatment,Yes,No,No,No,No,No,Yes,9,0,0,11,3,14
2001,North Coast,Medical treatment,Yes,No,No,No,No,Yes,No,3,0,0,3,2,5
2001,North Coast,Medical treatment,Yes,No,No,No,Yes,No,No,6,0,0,8,0,8
2001,North Coast,Medical treatment,Yes,No,No,Yes,No,No,No,67,0,0,81,6,87
2001,North Coast,Medical treatment,Yes,No,No,Yes,No,No,Yes,3,0,0,5,0,5
2001,North Coast,Medical treatment,Yes,No,No,Yes,No,Yes,No,1,0,0,1,0,1
